NAME_0,NAME_1,NAME_2,ID_2,Mean_NDVI_001,Mean_NDVI_017,Mean_NDVI_033,Mean_NDVI_049,Mean_NDVI_065,Mean_NDVI_081,Mean_NDVI_097,Mean_NDVI_113,Mean_NDVI_129,Mean_NDVI_145,Mean_NDVI_161,Mean_NDVI_177,Mean_NDVI_193,Mean_NDVI_209,Mean_NDVI_225,Mean_NDVI_241,Mean_NDVI_257,Mean_NDVI_273,Mean_NDVI_289,Mean_NDVI_305,Mean_NDVI_321,Mean_NDVI_337,Mean_NDVI_353
Uganda,Adjumani,East Moyo,UGA.1.1_1,0.356527338,0.333945628,0.321043581,0.316111455,0.350949142,0.382157028,0.444936248,0.525258827,0.613036525,0.674011179,0.662547869,0.655832097,0.604980022,0.52779098,0.67416104,0.658260708,0.65752933,0.558787327,0.573090537,0.605387106,0.588515993,0.509374433,0.397092335
Uganda,Apac,Kole,UGA.2.1_1,0.418785589,0.358919427,0.332649522,0.316268073,0.325788615,0.313825717,0.361288615,0.385636624,0.562495939,0.598448487,0.589610191,0.573727468,0.579529538,0.572972134,0.577298487,0.552855653,0.581374682,0.598383838,0.585170303,0.651534475,0.642834554,0.56436449,0.462216003
Uganda,Apac,Kwania,UGA.2.2_1,0.316382294,0.276835413,0.252197326,0.245983185,0.249174034,0.23644694,0.275592929,0.314435829,0.437737968,0.462686869,0.450458586,0.430913725,0.382499703,0.372364468,0.375332799,0.385496791,0.425484314,0.467185977,0.459240523,0.492048307,0.461295247,0.437310339,0.354920083
Uganda,Apac,Maruzi,UGA.2.3_1,0.355520178,0.327707116,0.303269897,0.298338764,0.306020927,0.297891807,0.361122331,0.462062828,0.579528792,0.586130993,0.543346161,0.507864794,0.444092416,0.434535581,0.470338764,0.499234129,0.533111283,0.563888483,0.514652154,0.563982116,0.574336096,0.514325468,0.3870978
Uganda,Apac,Oyam,UGA.2.4_1,0.407051155,0.360405362,0.335868689,0.326740235,0.337054716,0.338839335,0.388127476,0.464121409,0.582191898,0.635345323,0.629643679,0.598177104,0.571049393,0.583146575,0.592360939,0.584827867,0.602625166,0.607441683,0.607879256,0.650969706,0.645097613,0.569312485,0.445732838
Uganda,Arua,Arua Municipality,UGA.3.1_1,0.3724,0.337207692,0.317592308,0.310069231,0.307546154,0.331738462,0.367676923,0.350807692,0.395492308,0.459761538,0.476330769,0.481684615,0.429092308,0.366461538,0.455138462,0.463276923,0.439069231,0.430930769,0.418,0.468169231,0.468476923,0.487669231,0.4157
Uganda,Arua,Ayivu,UGA.3.2_1,0.411591964,0.372751786,0.343109375,0.341295089,0.331990179,0.340958929,0.386494866,0.420848438,0.451033482,0.515582366,0.49548125,0.546579241,0.39026942,0.372298884,0.506773884,0.547318304,0.534089286,0.56796317,0.515635938,0.611254688,0.583717857,0.536804464,0.442064732
Uganda,Arua,Koboko,UGA.3.3_1,0.394089456,0.364034921,0.340849433,0.327466667,0.346439002,0.375017914,0.438414172,0.404376531,0.565693311,0.6108,0.521367687,0.593866327,0.51265068,0.515618594,0.5700339,0.613351247,0.602577778,0.604482313,0.473139456,0.63173288,0.616430726,0.538164966,0.426375283
Uganda,Arua,Madi-Okollo,UGA.3.4_1,0.339968169,0.308808971,0.285562092,0.275332327,0.286189706,0.291196693,0.329829558,0.405063911,0.440441587,0.484827491,0.503686895,0.491639066,0.440559033,0.466066474,0.53806668,0.54224721,0.542957999,0.529574246,0.577012112,0.599854237,0.537003307,0.481194915,0.37759012
Uganda,Arua,Maracha,UGA.3.5_1,0.413085577,0.370477308,0.338560385,0.323647692,0.323492692,0.343990192,0.390122308,0.405098462,0.471321346,0.529949808,0.514106538,0.570188654,0.455828462,0.479253654,0.503901538,0.563399231,0.561041346,0.572264615,0.546052115,0.600986538,0.601132692,0.526546731,0.442558077
Uganda,Arua,Terego,UGA.3.6_1,0.342997795,0.313883194,0.290491331,0.277251179,0.288453308,0.294072015,0.352264867,0.402614373,0.46743346,0.49500943,0.493811407,0.509268061,0.467253764,0.457045703,0.553048365,0.581217567,0.574943194,0.599335057,0.613720837,0.623427148,0.56039346,0.460297947,0.368774449
Uganda,Arua,Vurra,UGA.3.7_1,0.413242572,0.374365854,0.351956098,0.327436031,0.3598398,0.37132561,0.41897949,0.486850333,0.537125831,0.608667738,0.582625388,0.596836696,0.550476275,0.41051031,0.515690133,0.552818182,0.581521508,0.536513636,0.543367849,0.60967439,0.610851663,0.559838248,0.449774279
Uganda,Bugiri,Bukooli,UGA.4.1_1,0.409482988,0.376407283,0.373051196,0.352133227,0.35635848,0.395290112,0.471980914,0.57385311,0.59646571,0.615580861,0.560214833,0.518127539,0.47651159,0.439866932,0.463158161,0.442457788,0.451472408,0.496477352,0.519732855,0.537060021,0.56790622,0.509720096,0.449152047
Uganda,Bundibugyo,Bwamba,UGA.5.1_1,0.459775897,0.424397949,0.417364308,0.321862051,0.473118667,0.458683179,0.461867282,0.424321333,0.361248513,0.458211385,0.386188821,0.443155897,0.413324103,0.368351487,0.308694872,0.47630359,0.452855179,0.380611077,0.245089744,0.354957436,0.218176,0.453412103,0.481464205
Uganda,Bundibugyo,Ntoroko,UGA.5.2_1,0.32497466,0.302692627,0.29335884,0.24828912,0.313563851,0.344795347,0.355919757,0.388905512,0.497696421,0.513897065,0.483829921,0.472940802,0.449204009,0.42378554,0.453053686,0.434374517,0.448181102,0.424282534,0.368537437,0.503607087,0.420240515,0.448252756,0.358359986
Uganda,Bushenyi,Buhweju,UGA.6.1_1,0.481599845,0.191952322,0.430940557,0.227062539,0.269041641,0.336684365,0.342316099,0.354585294,0.340693189,0.470305418,0.556703715,0.577540402,0.536983282,0.404395356,0.452074768,0.431712848,0.488437926,0.461558514,0.161951238,0.149791331,0.150094427,0.31296904,0.458235759
Uganda,Bushenyi,Bunyaruguru,UGA.6.2_1,0.383168681,0.191210879,0.354520275,0.262414505,0.287943681,0.31316467,0.306745824,0.34781022,0.389201264,0.471498462,0.453845495,0.461603681,0.41439033,0.293745,0.388550275,0.355798242,0.410305055,0.379856374,0.287557033,0.302794835,0.254238407,0.443980879,0.392963516
Uganda,Bushenyi,Igara,UGA.6.3_1,0.477350137,0.481701006,0.523260933,0.485613998,0.231085819,0.419756633,0.403995974,0.356525526,0.419116194,0.577465599,0.587439341,0.630680329,0.612538884,0.499080421,0.53797731,0.490746661,0.559048033,0.446439616,0.293186551,0.207433943,0.215356633,0.431490393,0.47229753
Uganda,Bushenyi,Ruhinda,UGA.6.4_1,0.438761076,0.583851424,0.553688924,0.462985285,0.35682769,0.491721677,0.498835443,0.402984968,0.553301108,0.624477373,0.54281962,0.565401424,0.534938291,0.504759652,0.483125475,0.487704114,0.552581171,0.35717769,0.348642405,0.254494146,0.217406962,0.430875791,0.382108386
Uganda,Bushenyi,Sheema,UGA.6.5_1,0.559877333,0.431376121,0.549586303,0.403834424,0.331013818,0.444758061,0.354668485,0.325659273,0.373274424,0.526884364,0.589980727,0.55294497,0.530977576,0.497570303,0.442570788,0.492733576,0.499969576,0.407247879,0.310041212,0.303422667,0.268047273,0.425901939,0.496855879
Uganda,Busia,Samia-Bugwe,UGA.7.1_1,0.458724033,0.425396835,0.418805627,0.399848769,0.386112778,0.392912309,0.521300117,0.625089683,0.624008206,0.662737632,0.630387808,0.601890035,0.539859906,0.522680891,0.516746542,0.512969871,0.545457913,0.5751551,0.593398242,0.582920399,0.625583353,0.585919812,0.485718288
Uganda,Gulu,Aswa,UGA.8.1_1,0.317781065,0.298093123,0.305261423,0.307759256,0.336000188,0.349470137,0.416585586,0.551236693,0.651055252,0.675336411,0.667656524,0.659237164,0.610492699,0.61257414,0.656222892,0.635279793,0.636156571,0.578147527,0.609312341,0.598349411,0.564939567,0.45511479,0.333797127
Uganda,Gulu,Gulu,UGA.8.2_1,0.389333333,0.368463492,0.34284127,0.318398413,0.33082381,0.32832381,0.332246032,0.411392063,0.505811111,0.539460317,0.549634921,0.55387619,0.524326984,0.378506349,0.553834921,0.523668254,0.529288889,0.539636508,0.578614286,0.491231746,0.576366667,0.513060317,0.42862381
Uganda,Gulu,Kilak,UGA.8.3_1,0.331138855,0.315578322,0.306775683,0.3042082,0.335182469,0.358915269,0.439554571,0.515830679,0.635775353,0.670843544,0.643771254,0.640946466,0.584446607,0.556097738,0.64865443,0.63298525,0.629610462,0.551711027,0.568898303,0.592718332,0.565579359,0.485783883,0.353976013
Uganda,Gulu,Nwoya,UGA.8.4_1,0.336755778,0.314732558,0.306545331,0.303831628,0.341020143,0.377141038,0.455909696,0.480880072,0.627857317,0.651726798,0.606490877,0.595623148,0.571223757,0.541685367,0.594713846,0.554176959,0.596024758,0.50267653,0.549163649,0.561778032,0.559690018,0.493578748,0.369952844
Uganda,Gulu,Omoro,UGA.8.5_1,0.360794549,0.347960658,0.340019482,0.332872693,0.357977982,0.36504884,0.435360227,0.538273179,0.630681651,0.676977442,0.668072585,0.664437399,0.638209336,0.635941608,0.642469941,0.628254668,0.654526444,0.606377118,0.601721047,0.618720345,0.649953157,0.540952132,0.386596816
Uganda,Hoima,Bugahya,UGA.9.1_1,0.445733502,0.38524955,0.373528547,0.33481295,0.37245214,0.367559065,0.498922297,0.457202872,0.588483615,0.644690822,0.576055518,0.570966441,0.508972804,0.309539245,0.459209178,0.392887725,0.523718131,0.36525,0.385395101,0.508003322,0.504049324,0.579541554,0.491927928
Uganda,Hoima,Buhaguzi,UGA.9.2_1,0.472004435,0.414753387,0.432704677,0.366517258,0.432340363,0.426395403,0.539551048,0.562925403,0.652018871,0.680018548,0.641229274,0.608691694,0.555670605,0.429721089,0.474515202,0.394264597,0.533749274,0.390178629,0.369260806,0.503254032,0.489546935,0.625650927,0.564096169
Uganda,Iganga,Bugweri,UGA.10.1_1,0.427419326,0.388252809,0.404173933,0.370821124,0.385564494,0.442675281,0.529859775,0.598854382,0.590665169,0.618155281,0.584487416,0.57481191,0.535659551,0.507562247,0.522338876,0.500183596,0.525157079,0.537811685,0.573295281,0.58352382,0.571488989,0.494747865,0.476485169
Uganda,Iganga,Busiki,UGA.10.2_1,0.426173877,0.388661129,0.385375235,0.36926907,0.371200209,0.400226123,0.453961651,0.533175862,0.591937409,0.603880042,0.580530408,0.565096029,0.519530303,0.475478788,0.502812539,0.498988819,0.531714211,0.536929363,0.530425078,0.545561442,0.549750575,0.502537513,0.475809822
Uganda,Iganga,Kigulu,UGA.10.3_1,0.447393432,0.406341287,0.399674799,0.364349062,0.39203378,0.430651475,0.530468633,0.616690885,0.632137802,0.65263244,0.617877078,0.590914075,0.548982842,0.511918499,0.527728418,0.498181367,0.56194437,0.558615416,0.573930831,0.495437399,0.589885657,0.471078686,0.49704008
Uganda,Iganga,Luuka,UGA.10.4_1,0.461986894,0.418360157,0.407953997,0.322410485,0.427367104,0.414661992,0.487695413,0.560460813,0.607691874,0.663781258,0.612449541,0.596922674,0.536926081,0.503022412,0.537104718,0.506248493,0.573180865,0.551782307,0.533024246,0.514839056,0.586820577,0.496354653,0.510713893
Uganda,Jinja,Butembe,UGA.11.1_1,0.461217492,0.406368647,0.434958746,0.259743564,0.433613531,0.412773597,0.466358416,0.428810231,0.522212541,0.577728383,0.578607921,0.545765677,0.521877558,0.489824092,0.498156106,0.485586469,0.513121452,0.466124422,0.522865347,0.347026403,0.509227393,0.446070627,0.489137294
Uganda,Jinja,Jinja,UGA.11.2_1,0.368707895,0.332771053,0.351702632,0.244239474,0.370678947,0.381697368,0.397044737,0.386663158,0.487763158,0.405810526,0.461281579,0.456302632,0.37485,0.344581579,0.321021053,0.421915789,0.412528947,0.335463158,0.425542105,0.376226316,0.434402632,0.356613158,0.377292105
Uganda,Jinja,Kagoma,UGA.11.3_1,0.522711514,0.487761407,0.467173774,0.367446482,0.420788486,0.420622601,0.508336034,0.447529638,0.479916844,0.555624094,0.606447974,0.570548614,0.536731983,0.482414499,0.51809467,0.468235821,0.555989979,0.493046055,0.530671855,0.39248081,0.583104904,0.477778891,0.555133902
Uganda,Kabale,Kabale,UGA.12.1_1,0.1300425,0.3465775,0.393095,0.2541175,0.335375,0.3536175,0.201185,0.1558975,0.2406825,0.2483925,0.4113775,0.5046475,0.4684875,0.343705,0.3919225,0.2330225,0.43309,0.138315,0.292955,0.154075,0.136675,0.2222925,0.113545
Uganda,Kabale,Ndorwa,UGA.12.2_1,0.240540986,0.217936826,0.405407396,0.255895994,0.352248998,0.263257165,0.18604114,0.138311094,0.243941602,0.29545208,0.416572111,0.54452681,0.482103852,0.329409553,0.383534361,0.316717565,0.389692604,0.245756394,0.26411772,0.199997843,0.149357011,0.214596302,0.159977812
Uganda,Kabale,Rubanda,UGA.12.3_1,0.23654828,0.215370937,0.360867853,0.144276275,0.291371174,0.256308304,0.182616726,0.16079573,0.293123962,0.275553144,0.410247924,0.543388019,0.492593832,0.352769514,0.351790273,0.282974852,0.385891103,0.175686358,0.12782847,0.098976157,0.129079359,0.261632266,0.127273784
Uganda,Kabale,Rukiga,UGA.12.4_1,0.369689718,0.306880847,0.430297984,0.297869758,0.289063508,0.32817379,0.238955847,0.229709677,0.346143952,0.379681855,0.526880847,0.506683468,0.46656996,0.398694556,0.380430242,0.364013306,0.374568548,0.194644355,0.266483669,0.271327218,0.129629839,0.327441935,0.336239718
Uganda,Kabarole,Bunyangabu,UGA.13.1_1,0.454748097,0.32771436,0.425642907,0.332229931,0.351348443,0.362788062,0.404635986,0.431415744,0.497656401,0.551909343,0.494655363,0.490020069,0.378351038,0.408585294,0.409115052,0.449854671,0.459960208,0.381531488,0.213883045,0.34091955,0.229305882,0.520471799,0.526774567
Uganda,Kabarole,Burahya,UGA.13.2_1,0.529762887,0.490933487,0.52967238,0.494413777,0.522940606,0.5132029,0.48296592,0.513007515,0.647682927,0.716042452,0.686368161,0.693419974,0.668565392,0.584079499,0.588051483,0.557311272,0.590931048,0.416067568,0.305093606,0.398976599,0.317039684,0.585958405,0.659343177
Uganda,Kabarole,Fort Portal,UGA.13.3_1,0.570064444,0.496851111,0.509893333,0.529533333,0.538184444,0.562526667,0.533084444,0.549455556,0.64762,0.672155556,0.658322222,0.627308889,0.619253333,0.604475556,0.58814,0.416164444,0.596791111,0.461233333,0.471331111,0.348357778,0.342951111,0.595988889,0.646491111
Uganda,Kaberamaido,Kaberamaido,UGA.14.1_1,0.25716657,0.229719171,0.215774759,0.213762428,0.19850973,0.200528035,0.276159538,0.359085838,0.406062909,0.433834104,0.423048073,0.382023314,0.38297341,0.355254432,0.376497881,0.372414258,0.412788439,0.411006166,0.355438439,0.420806455,0.38511185,0.360704913,0.281754528
Uganda,Kaberamaido,Kalaki,UGA.14.2_1,0.321268341,0.288012967,0.287420327,0.280320794,0.279334229,0.266203271,0.356748364,0.443694743,0.472803738,0.541525584,0.51426986,0.482368692,0.491359112,0.466667991,0.475858294,0.448941939,0.507194626,0.506791822,0.490562967,0.511238435,0.471364603,0.449707827,0.360442173
Uganda,Kalangala,Bujumba,UGA.15.1_1,0.031404762,0.161539153,0.016557407,0.134983069,0.281347354,0.068764815,0.134758201,0.026202646,0.132400529,0.267930952,0.230444974,0.269545767,0.196006349,0.123718254,0.13257328,0.179296296,0.111711905,0.200077778,0.098691005,0.124982275,0.040008466,0.095064286,0.094466931
Uganda,Kalangala,Kyamuswa,UGA.15.2_1,0.072896135,0.088311594,0.132612077,0.067327053,0.244578744,0.028038164,0.133957488,0.034885507,0.133786473,0.150017391,0.061498068,0.107443478,0.054517391,0.074910145,0.089215942,0.058800966,0.052136232,0.069588406,0.022380193,0.039753623,0.073478744,0.023281643,0.0501657
Uganda,Kampala,Kampala,UGA.16.1_1,0.29546028,0.30466028,0.31566028,0.280134112,0.27169486,0.239735514,0.240704673,0.234391121,0.283709813,0.26923785,0.286357944,0.330890654,0.30156215,0.283644393,0.297728037,0.255031776,0.279389252,0.266338318,0.269107009,0.165232243,0.231791121,0.17499486,0.318700935
Uganda,Kamuli,Budiope,UGA.17.1_1,0.249905402,0.224884657,0.21291153,0.204433318,0.187577667,0.211314571,0.224600091,0.285905311,0.386383296,0.393492783,0.372439446,0.334762869,0.328904358,0.29633754,0.313438538,0.300548661,0.33863586,0.333021471,0.272702951,0.335316704,0.343199138,0.310948298,0.282456015
Uganda,Kamuli,Bugabula,UGA.17.2_1,0.448946512,0.413021455,0.394725506,0.380016504,0.392455364,0.403216654,0.453651913,0.521694599,0.636135934,0.656414029,0.596236534,0.599476594,0.537441635,0.496416879,0.540528132,0.509183496,0.54337817,0.546235709,0.469713128,0.474479895,0.516712453,0.516480345,0.505565491
Uganda,Kamuli,Bulamogi,UGA.17.3_1,0.356075886,0.329487697,0.316362697,0.306945669,0.297694783,0.332171752,0.379210138,0.454946654,0.549824803,0.56917313,0.543174311,0.510050098,0.477342028,0.405848327,0.4377875,0.430608661,0.45857372,0.46895187,0.425530413,0.476156988,0.483912795,0.437562402,0.403580413
Uganda,Kamuli,Buzaaya,UGA.17.4_1,0.50003195,0.459619087,0.431978423,0.387289627,0.406388382,0.410088589,0.454536929,0.532003112,0.599859959,0.644972407,0.626065975,0.599612448,0.508332158,0.501911618,0.54736556,0.514988382,0.555608714,0.53411888,0.477498963,0.528896058,0.604479876,0.471105394,0.538075726
Uganda,Kamwenge,Kibale,UGA.18.1_1,0.476695323,0.367504581,0.497694841,0.427135246,0.484830955,0.502218997,0.464032257,0.434240212,0.652281099,0.677170203,0.566453905,0.575485101,0.549590164,0.518626567,0.552695902,0.559203857,0.552414272,0.581448023,0.409488091,0.482565959,0.47290352,0.639681774,0.607906027
Uganda,Kamwenge,Kitagwenda,UGA.18.2_1,0.476072376,0.222110912,0.388244475,0.330325138,0.364894751,0.393787845,0.356529558,0.302184254,0.414196271,0.574991851,0.520250967,0.492712845,0.452276519,0.406887431,0.457722376,0.437749033,0.454183978,0.525048619,0.399773619,0.459692127,0.383592956,0.562679282,0.517499448
Uganda,Kanungu,Kinkiizi,UGA.19.1_1,0.468228117,0.320678846,0.478749536,0.301376525,0.433089523,0.404687798,0.339616313,0.354437401,0.476465186,0.40856187,0.545537268,0.572341844,0.509326194,0.442967507,0.45242069,0.419908886,0.469474602,0.389948342,0.367609151,0.397655106,0.329027851,0.517780305,0.371754907
Uganda,Kapchorwa,Kongasis,UGA.20.1_1,0.470185644,0.471506601,0.469273432,0.397656436,0.376544389,0.418725413,0.363203465,0.381613036,0.505956106,0.528134818,0.260082343,0.336711716,0.239888284,0.295224587,0.374625248,0.320787294,0.481533498,0.41620231,0.358586139,0.453669472,0.395957426,0.52275033,0.525711056
Uganda,Kapchorwa,Kween,UGA.20.2_1,0.361202603,0.336174374,0.328914214,0.288163664,0.298312713,0.307601902,0.299868368,0.335581782,0.472676476,0.498236436,0.430890691,0.40245015,0.377196997,0.374913614,0.411917317,0.337925626,0.44671992,0.362882883,0.416830631,0.446874274,0.416893994,0.422101401,0.388423624
Uganda,Kapchorwa,Tingey,UGA.20.3_1,0.51024,0.418727561,0.481595366,0.399782195,0.371229512,0.327332195,0.290926585,0.257665854,0.345779268,0.38992,0.421602195,0.386931951,0.414068293,0.359608293,0.390022683,0.353734634,0.436661463,0.245616098,0.28032439,0.421792683,0.447019512,0.43817,0.543243415
Uganda,Kasese,Bukonjo,UGA.21.1_1,0.227674535,0.226580762,0.212368123,0.179472955,0.177425651,0.200821375,0.21736645,0.216412361,0.288792937,0.269013197,0.218977509,0.321862639,0.282345632,0.210878996,0.261191078,0.177501766,0.257190149,0.256386989,0.166223606,0.212208457,0.154364684,0.289330762,0.231872955
Uganda,Kasese,Busongora,UGA.21.2_1,0.336338429,0.265392498,0.297736341,0.242977565,0.275991154,0.256827141,0.307817374,0.284103008,0.411087403,0.400328025,0.340456688,0.350960226,0.282802795,0.252989844,0.24848213,0.307309943,0.354788535,0.354641401,0.301220524,0.384855096,0.298310934,0.41576058,0.378864331
Uganda,Katakwi,Amuria,UGA.22.1_1,0.338276976,0.311931985,0.310950716,0.284287243,0.304662912,0.312330243,0.356512072,0.48572738,0.478558743,0.5705458,0.539337337,0.539954574,0.529455881,0.528829496,0.553391537,0.503574922,0.54025781,0.516255943,0.521303236,0.524180212,0.490699689,0.441619291,0.373308276
Uganda,Katakwi,Kapelebyong,UGA.22.2_1,0.301598453,0.284379747,0.280875246,0.264079958,0.277009212,0.292152391,0.314933966,0.449210338,0.471627356,0.579125809,0.548374965,0.548600141,0.539979606,0.534811252,0.545051758,0.535088256,0.523365049,0.497859916,0.471434459,0.478522644,0.440123207,0.375388467,0.322807384
Uganda,Katakwi,Usuk,UGA.22.3_1,0.283528491,0.270694877,0.266747193,0.256128877,0.262327404,0.282826351,0.307805368,0.409168632,0.478158561,0.538836386,0.524807544,0.506483263,0.479917825,0.476853579,0.459066105,0.458168982,0.470203649,0.42770593,0.447098982,0.448669719,0.415742702,0.356672491,0.309260807
Uganda,Kayunga,Bbaale,UGA.23.1_1,0.392728801,0.352791374,0.340223538,0.330224269,0.333635234,0.280223611,0.384660892,0.467704678,0.564308918,0.560339254,0.50112076,0.504084137,0.449481067,0.420878874,0.448812354,0.443913962,0.472783406,0.398771126,0.396139401,0.453952851,0.471615643,0.478423904,0.453698319
Uganda,Kayunga,Ntenjeru,UGA.23.2_1,0.539376923,0.508938622,0.4820625,0.434515064,0.450227564,0.451147596,0.488308494,0.536517788,0.539227885,0.644998237,0.621152404,0.630003526,0.549386538,0.497629167,0.550973077,0.500071314,0.590552083,0.446464103,0.468787179,0.485062821,0.615196955,0.551859455,0.585733013
Uganda,Kibale,Bugangaizi,UGA.24.1_1,0.405877254,0.45082418,0.427093545,0.354958197,0.346380072,0.431456865,0.539085809,0.588226383,0.671491189,0.661728074,0.615133709,0.58020917,0.548358658,0.368697234,0.478853996,0.466207377,0.558540984,0.460846363,0.378246414,0.530705225,0.537439857,0.592273719,0.598167828
Uganda,Kibale,Buyaga,UGA.24.2_1,0.520359402,0.416017216,0.461259035,0.374708669,0.474663553,0.465121245,0.540560684,0.632951954,0.694731563,0.713970696,0.668111294,0.611258974,0.590665629,0.405498535,0.544910684,0.494036813,0.573602686,0.570698352,0.404994261,0.556746581,0.523434615,0.670445177,0.609652869
Uganda,Kibale,Buyanja,UGA.24.3_1,0.532534189,0.435422084,0.469260088,0.418540132,0.415997872,0.485461996,0.552290536,0.563763536,0.708377256,0.697593617,0.669011665,0.616274762,0.559673588,0.455411372,0.515434629,0.477231695,0.539165517,0.4893135,0.419289582,0.550848863,0.568444314,0.656019589,0.672656346
Uganda,Kiboga,Kiboga,UGA.25.1_1,0.458928614,0.421979695,0.398286308,0.369847944,0.377896312,0.370650318,0.511089529,0.495758542,0.64961933,0.651356253,0.60947872,0.556242306,0.516064816,0.459551505,0.505034209,0.453990759,0.579344638,0.470091479,0.378481899,0.543578169,0.596277024,0.603036371,0.550069945
Uganda,Kisoro,Kisoro,UGA.26.1_1,0.192831114,0.250959564,0.310404479,0.134774092,0.324484504,0.229043584,0.306490799,0.342222155,0.3965023,0.406428329,0.493783172,0.564844068,0.509505448,0.396128814,0.361702663,0.279997942,0.405724818,0.287063923,0.159474818,0.180330266,0.105015981,0.264568523,0.15848414
Uganda,Kitgum,Chua,UGA.27.1_1,0.249558163,0.25022179,0.239671048,0.231701205,0.245379329,0.269684319,0.288346074,0.362758615,0.501272403,0.593767348,0.598300753,0.602393891,0.553092923,0.587962573,0.61287008,0.58448832,0.57155285,0.522028651,0.477262121,0.486258722,0.415651452,0.299111185,0.26287122
Uganda,Kitgum,Lamwo,UGA.27.2_1,0.233905102,0.243910709,0.240289001,0.228058356,0.250964589,0.277695936,0.320997709,0.414132753,0.520982951,0.624907058,0.600556431,0.611522151,0.589057317,0.601400183,0.62921271,0.623032814,0.60429447,0.568703819,0.538461595,0.535974824,0.481061412,0.323304766,0.244568148
Uganda,Kotido,Dodoth,UGA.28.1_1,0.253515707,0.250431485,0.242965482,0.229816773,0.234736129,0.240005733,0.246546814,0.262190713,0.374403127,0.411895759,0.433411135,0.441914949,0.419257996,0.454401279,0.423514807,0.357560578,0.338102109,0.318332812,0.293590073,0.31004705,0.301193461,0.288997252,0.268761028
Uganda,Kotido,Jie,UGA.28.2_1,0.214107235,0.210440453,0.208853907,0.197984836,0.197485576,0.205784119,0.2126911,0.244908599,0.285983957,0.341780444,0.410346556,0.420614887,0.444495053,0.447559686,0.417714471,0.363368793,0.339125312,0.293162483,0.266090777,0.28495393,0.258381091,0.237996417,0.22176484
Uganda,Kotido,Labwor,UGA.28.3_1,0.249193657,0.249792207,0.247900399,0.242183219,0.249420261,0.265535991,0.298092244,0.387143349,0.465499964,0.554362124,0.577335665,0.573979775,0.607938057,0.591547155,0.61105299,0.554006814,0.546305944,0.463996702,0.401302138,0.430157811,0.363277927,0.296304494,0.259954947
