NAME_0,NAME_1,NAME_2,ID_2,Mean_NDVI_001,Mean_NDVI_017,Mean_NDVI_033,Mean_NDVI_049,Mean_NDVI_065,Mean_NDVI_081,Mean_NDVI_097,Mean_NDVI_113,Mean_NDVI_129,Mean_NDVI_145,Mean_NDVI_161,Mean_NDVI_177,Mean_NDVI_193,Mean_NDVI_209,Mean_NDVI_225,Mean_NDVI_241,Mean_NDVI_257,Mean_NDVI_273,Mean_NDVI_289,Mean_NDVI_305,Mean_NDVI_321,Mean_NDVI_337,Mean_NDVI_353
Uganda,Masaka,Kalungu,UGA.35.3_1,0.659709688,0.633780086,0.601888967,0.591346609,0.605892196,0.609938213,0.618769107,0.653648654,0.716256512,0.730068138,0.693608396,0.648567061,0.621866039,0.601351453,0.590061733,0.584531324,0.600202853,0.629359042,0.642677664,0.655951346,0.693228848,0.691478741,0.694338536
Uganda,Masaka,Masaka,UGA.35.4_1,0.594974016,0.569382465,0.571639178,0.513698438,0.551875752,0.540289294,0.597095081,0.570109549,0.629285764,0.646863657,0.636955671,0.590238368,0.560046412,0.53435897,0.531597569,0.524318808,0.517629514,0.551157234,0.553617361,0.550050289,0.621816088,0.605015394,0.615379745
Uganda,Masindi,Bujenje,UGA.36.2_1,0.666774981,0.609540334,0.581403829,0.56238298,0.596866566,0.64296141,0.714060576,0.745645262,0.772905459,0.776062699,0.753141168,0.743630326,0.72308461,0.703470281,0.720093177,0.712369067,0.735312206,0.720100834,0.738292646,0.755139803,0.757771342,0.754015997,0.708125398
Uganda,Masindi,Bujenje (?),UGA.36.1_1,0.585869254,0.5223825,0.501950709,0.483054328,0.507261418,0.548031493,0.633107463,0.673732836,0.715764627,0.718630299,0.700077761,0.685103582,0.666924701,0.660515224,0.68302709,0.677461269,0.688534478,0.677288433,0.697444328,0.709205299,0.700080672,0.68610403,0.630520597
Uganda,Masindi,Buruli,UGA.36.3_1,0.623860733,0.560426782,0.528972476,0.507706304,0.539526411,0.602600742,0.688989287,0.729751133,0.768162093,0.770013597,0.743999506,0.730153276,0.703659168,0.703752864,0.709689988,0.708777503,0.719851422,0.712231562,0.730088916,0.744507705,0.743840874,0.720807252,0.667816852
Uganda,Masindi,Kibanda,UGA.36.4_1,0.613523444,0.538791962,0.50380067,0.48481316,0.517625847,0.599413987,0.682105122,0.741417258,0.785261466,0.7918829,0.773015682,0.767242632,0.752306068,0.749657762,0.750822616,0.737970213,0.747974783,0.741810481,0.753633885,0.753145942,0.747634988,0.719071552,0.659154846
Uganda,Mayuge,Bunya,UGA.37.1_1,0.645508626,0.612058359,0.589368855,0.566874733,0.583368893,0.605899198,0.654438092,0.703367863,0.714295191,0.719623053,0.688750382,0.667949237,0.636384046,0.625808511,0.615474771,0.608248855,0.612384237,0.628457824,0.664478702,0.675009389,0.695841985,0.67302458,0.660738702
Uganda,Mbale,Bubulo,UGA.38.1_1,0.641368857,0.602780429,0.586162214,0.555439464,0.552015357,0.563500929,0.585590857,0.655302429,0.703204,0.716590571,0.685893429,0.685337071,0.681407571,0.652209071,0.685039429,0.669288429,0.668139571,0.638774429,0.621638786,0.631117214,0.650864286,0.656809071,0.663427
Uganda,Mbale,Bungokho,UGA.38.2_1,0.613204376,0.572386222,0.545425997,0.518016854,0.523543847,0.554254506,0.606056542,0.676938735,0.704041334,0.713104766,0.703243804,0.688588215,0.672943761,0.667112608,0.673992071,0.672753553,0.672057192,0.658717418,0.662917721,0.661873527,0.668797964,0.651671967,0.638768414
Uganda,Mbale,Manjiya,UGA.38.3_1,0.699941838,0.663322637,0.671328265,0.627041065,0.623522122,0.611542698,0.60471104,0.59401323,0.653315636,0.669914734,0.640551375,0.644440679,0.672260567,0.624272337,0.687322938,0.647386082,0.67611293,0.585293643,0.566935567,0.565675601,0.599711942,0.683370833,0.701896048
Uganda,Mbale,Mbale,UGA.38.4_1,0.520315833,0.492108854,0.46899599,0.44618,0.460241406,0.478613333,0.520325781,0.591270729,0.631553021,0.631851979,0.620851146,0.609303542,0.588466667,0.583806979,0.584971875,0.579347344,0.588039792,0.592812813,0.592632708,0.59511,0.599198438,0.570746875,0.540715156
Uganda,Mbarara,Bukanga,UGA.39.1_1,0.608695351,0.54874466,0.542895019,0.489214499,0.545773437,0.544490426,0.592209961,0.634908301,0.658536746,0.630849696,0.569562479,0.500989928,0.451466796,0.428822662,0.419673381,0.436359159,0.472962203,0.507385224,0.548169341,0.608647261,0.639254732,0.651201273,0.638074267
Uganda,Mbarara,Ibanda,UGA.39.2_1,0.698137181,0.632689868,0.618024934,0.586875947,0.608631454,0.67960348,0.708093744,0.736415507,0.748133392,0.741843524,0.708992687,0.674651278,0.63216141,0.622210793,0.639957621,0.666094581,0.693223524,0.729942731,0.732470044,0.741009163,0.736955947,0.755110044,0.724806916
Uganda,Mbarara,Isingiro,UGA.39.3_1,0.647068887,0.58083838,0.58026374,0.527541408,0.571427214,0.597303558,0.637295836,0.669334974,0.696950341,0.677460712,0.621645042,0.556021877,0.508541749,0.486492051,0.484403028,0.492139099,0.52118028,0.554511052,0.587288645,0.651987282,0.662726798,0.681828085,0.663264572
Uganda,Mbarara,Kashari,UGA.39.4_1,0.646905263,0.581401439,0.572192681,0.533803248,0.565324918,0.609455674,0.646389803,0.671806497,0.69468824,0.684118914,0.627878947,0.568865214,0.524846957,0.511667023,0.529452467,0.560360033,0.609959581,0.645929441,0.648655181,0.653381127,0.706122039,0.689016324,0.677208141
Uganda,Mbarara,Kazo,UGA.39.5_1,0.69188453,0.618883867,0.603841105,0.563790221,0.593057127,0.667276243,0.708059227,0.717037293,0.750440442,0.733356464,0.67523326,0.629278232,0.574907403,0.572615359,0.604551105,0.654828398,0.687979669,0.713049116,0.737768674,0.738838122,0.759528343,0.753180663,0.720780663
Uganda,Mbarara,Mbarara,UGA.39.6_1,0.568315809,0.505061275,0.509462224,0.473022549,0.513405699,0.548790196,0.56521826,0.598100061,0.604101716,0.586206189,0.528573529,0.480196385,0.445635815,0.433959896,0.444772549,0.46675049,0.50454614,0.538369975,0.565629105,0.584924142,0.592742402,0.600701593,0.588853309
Uganda,Mbarara,Nyabushozi,UGA.39.7_1,0.65389119,0.585241077,0.567977666,0.519667677,0.561168294,0.61731229,0.660669192,0.664034343,0.710105387,0.674338496,0.599350056,0.53395982,0.481321773,0.471196801,0.500554658,0.5562211,0.610580247,0.647332604,0.653685971,0.675732435,0.710229966,0.721065095,0.693526375
Uganda,Mbarara,Rwampara,UGA.39.8_1,0.68885129,0.63185602,0.635694717,0.589282862,0.61445817,0.638672789,0.653608845,0.661464251,0.699362039,0.699337592,0.662803194,0.611715602,0.570432678,0.554705897,0.554840418,0.562818673,0.607135135,0.620665971,0.624408231,0.663212346,0.670494472,0.700402764,0.698766339
Uganda,Moroto,Bokora,UGA.40.1_1,0.361347184,0.328644437,0.31275364,0.293744712,0.298949038,0.340580632,0.409607074,0.526945398,0.595177266,0.632903091,0.621836676,0.619541209,0.621935027,0.624839148,0.609214698,0.587701374,0.559897184,0.538922321,0.520915591,0.504959409,0.470760714,0.432038049,0.392964183
Uganda,Moroto,Matheniko,UGA.40.2_1,0.3826721,0.344258271,0.324877912,0.296631194,0.30399179,0.342143207,0.386524921,0.475560329,0.541848389,0.565879971,0.553148414,0.539824364,0.540262969,0.555135287,0.54528433,0.526577961,0.498496924,0.474818358,0.459355243,0.479957665,0.476783822,0.453684476,0.413315476
Uganda,Moroto,Moroto,UGA.40.3_1,0.397058984,0.358881992,0.339876836,0.308902988,0.319763164,0.349832031,0.401169453,0.423764219,0.504316016,0.545423984,0.536438906,0.525857773,0.525733672,0.546998984,0.521413359,0.506973008,0.487685273,0.480768984,0.47893,0.485556016,0.479808008,0.454712031,0.424266992
Uganda,Moyo,Obongi,UGA.41.1_1,0.4774431,0.4025404,0.377109675,0.359352475,0.3811049,0.43791215,0.5311572,0.6342697,0.6751877,0.6914224,0.6998256,0.706361,0.7178026,0.7262413,0.7362227,0.7313917,0.7281038,0.72016965,0.71155325,0.69954445,0.66513075,0.6210679,0.53644885
Uganda,Moyo,West Moyo,UGA.41.2_1,0.457607617,0.394271915,0.382107106,0.382822383,0.413065872,0.482688043,0.556006298,0.655976553,0.696690383,0.719425617,0.718612085,0.731118298,0.732423489,0.745820426,0.747992255,0.746454979,0.736326894,0.728049702,0.719929702,0.701488255,0.667175149,0.61526417,0.516236426
Uganda,Mpigi,Butambala,UGA.42.1_1,0.705608898,0.682802966,0.660461388,0.644734216,0.664097881,0.665690148,0.667492214,0.720810487,0.731851377,0.754066737,0.726872087,0.700208898,0.659420127,0.643927225,0.64995339,0.654909375,0.668714936,0.676990678,0.717316155,0.730080879,0.738254449,0.739995286,0.738660752
Uganda,Mpigi,Gomba,UGA.42.2_1,0.68432556,0.650975,0.629435336,0.595299847,0.62455998,0.644363391,0.672501222,0.725526833,0.750250407,0.744271487,0.694743279,0.638652749,0.591170621,0.575595418,0.60287169,0.638559369,0.665366191,0.689590886,0.718086456,0.74382943,0.750547098,0.75153223,0.737536202
Uganda,Mpigi,Mawokota,UGA.42.3_1,0.685385734,0.666788897,0.649132748,0.637563598,0.648336613,0.655008573,0.667631764,0.694962895,0.728218131,0.738596416,0.71777695,0.695808503,0.667666058,0.651952916,0.642458398,0.650051019,0.645853479,0.657832467,0.686731413,0.694480815,0.713486859,0.702972944,0.715124807
Uganda,Mubende,Busujju,UGA.43.1_1,0.6495809,0.637239292,0.619151049,0.592623164,0.613152797,0.593823689,0.627122072,0.667423295,0.697603409,0.702002273,0.686205201,0.653667876,0.609512413,0.605757605,0.618201049,0.617373339,0.636055594,0.648785096,0.674316608,0.712650874,0.706155944,0.709280857,0.702272815
Uganda,Mubende,Buwekula,UGA.43.2_1,0.689401135,0.636370123,0.616419288,0.597462969,0.6194445,0.660216956,0.709566341,0.738519382,0.778059502,0.760521147,0.721774661,0.671905578,0.619652632,0.607417208,0.632062402,0.662725244,0.701760227,0.721434478,0.741523921,0.765338292,0.768936275,0.772150457,0.733486669
Uganda,Mubende,Kassanda,UGA.43.3_1,0.656604034,0.619476468,0.592733662,0.574130704,0.604801121,0.638204572,0.692548005,0.727846123,0.758348543,0.744762887,0.709279785,0.655911968,0.608690318,0.602475751,0.622357956,0.63792277,0.667428149,0.689570013,0.718317795,0.749438234,0.761133303,0.750950336,0.719975078
Uganda,Mubende,Mityana,UGA.43.4_1,0.706365098,0.668018275,0.639772941,0.621500314,0.656354118,0.666621961,0.717174118,0.744723922,0.778202039,0.772864235,0.750714745,0.717384706,0.679887137,0.673868157,0.680221176,0.676314902,0.69184298,0.713553412,0.730709647,0.762368314,0.762683686,0.765474745,0.744284157
Uganda,Mukono,Buikwe,UGA.44.1_1,0.733671478,0.694071753,0.693760206,0.671261649,0.677261306,0.695730515,0.740053333,0.728760962,0.756518419,0.77056268,0.757721237,0.744704536,0.729316838,0.719391065,0.714019931,0.703387354,0.710637801,0.709974502,0.744491203,0.723107216,0.747096082,0.740282955,0.743446667
Uganda,Mukono,Buvuma Islands,UGA.44.2_1,0.724223603,0.680824651,0.680590573,0.655649232,0.654166899,0.671400908,0.715092528,0.713318296,0.750594344,0.751751117,0.716605587,0.713496439,0.6880875,0.666110545,0.660224651,0.649784497,0.638965223,0.664427933,0.676846578,0.691933869,0.734888547,0.734689735,0.730488408
