NAME_0,NAME_1,NAME_2,ID_2,Mean_NDVI_001,Mean_NDVI_017,Mean_NDVI_033,Mean_NDVI_049,Mean_NDVI_065,Mean_NDVI_081,Mean_NDVI_097,Mean_NDVI_113,Mean_NDVI_129,Mean_NDVI_145,Mean_NDVI_161,Mean_NDVI_177,Mean_NDVI_193,Mean_NDVI_209,Mean_NDVI_225,Mean_NDVI_241,Mean_NDVI_257,Mean_NDVI_273,Mean_NDVI_289,Mean_NDVI_305,Mean_NDVI_321,Mean_NDVI_337,Mean_NDVI_353
Uganda,Kapchorwa,Tingey,UGA.20.3_1,0.763563171,0.735462927,0.734045366,0.702760488,0.717731707,0.723501463,0.767691707,0.804491707,0.822247317,0.824221951,0.82014,0.81850122,0.822432683,0.81283,0.806889756,0.802654146,0.800692927,0.802783659,0.811109268,0.808053415,0.813161707,0.808795854,0.787187317
Uganda,Kasese,Bukonjo,UGA.21.1_1,0.769876487,0.732448234,0.712831413,0.70912184,0.728519052,0.749210595,0.770430483,0.78142816,0.792127788,0.795977881,0.776300465,0.758502881,0.745958922,0.726190892,0.726607156,0.731584758,0.750732807,0.780677695,0.769796654,0.81398039,0.793648141,0.796508271,0.799024907
Uganda,Kasese,Busongora,UGA.21.2_1,0.73749908,0.690659165,0.658015428,0.656724558,0.673904459,0.719721161,0.74078627,0.751943524,0.768024062,0.757925973,0.740308846,0.738775088,0.703292852,0.684115004,0.695474452,0.713719958,0.722808634,0.725001203,0.749310403,0.771897948,0.77828075,0.760664402,0.744903326
Uganda,Katakwi,Amuria,UGA.22.1_1,0.627250653,0.592327567,0.588479589,0.567064779,0.56597038,0.64611369,0.679744119,0.732346982,0.724732856,0.729492844,0.717704543,0.720642377,0.723400871,0.723087492,0.722627069,0.714506098,0.701903858,0.713193902,0.736283696,0.715778843,0.707683136,0.714640012,0.664287866
Uganda,Katakwi,Kapelebyong,UGA.22.2_1,0.591772574,0.543502602,0.545504008,0.540054782,0.563276301,0.651233193,0.696955063,0.760850141,0.754134529,0.754875879,0.739389873,0.746727707,0.752474613,0.74859571,0.737777637,0.721925668,0.685152039,0.697032911,0.71368256,0.667918706,0.669810267,0.662965682,0.62009782
Uganda,Katakwi,Usuk,UGA.22.3_1,0.611257825,0.581173018,0.573444561,0.560643228,0.569622561,0.642661614,0.680566035,0.742626175,0.734415158,0.73752793,0.729106526,0.734087439,0.723916632,0.732506877,0.710108912,0.714195789,0.666855298,0.696818947,0.692630316,0.676955228,0.673716281,0.668762035,0.644596842
Uganda,Kayunga,Bbaale,UGA.23.1_1,0.736278143,0.717723392,0.689408041,0.66456345,0.662884942,0.711792471,0.746178436,0.769341082,0.777420249,0.781321345,0.757568787,0.75789481,0.750064254,0.751515789,0.738032456,0.744708333,0.748104532,0.749341813,0.779643275,0.784074269,0.787230775,0.779665058,0.751382749
Uganda,Kayunga,Ntenjeru,UGA.23.2_1,0.785165865,0.764750641,0.734775321,0.717662179,0.728470353,0.776229808,0.798153846,0.822535096,0.826371635,0.816188622,0.800813622,0.782276442,0.78038141,0.766089744,0.764665224,0.761609295,0.776762981,0.782259295,0.813931731,0.825238782,0.817558494,0.813787981,0.781436699
Uganda,Kibale,Bugangaizi,UGA.24.1_1,0.778071107,0.762541803,0.729776947,0.752405533,0.757589908,0.785794314,0.829440523,0.855678125,0.85365415,0.84489749,0.834990881,0.819137346,0.811151537,0.80878709,0.807844211,0.802306352,0.817262141,0.830455738,0.840687807,0.851817725,0.842470031,0.825680277,0.796292008
Uganda,Kibale,Buyaga,UGA.24.2_1,0.798983394,0.771866545,0.726061416,0.714405678,0.743055128,0.776615201,0.83198431,0.856309035,0.86011044,0.848579976,0.832670208,0.818680708,0.80346569,0.80895812,0.808888706,0.805507753,0.830576496,0.84134884,0.864474359,0.867803602,0.859474908,0.837442918,0.829688462
Uganda,Kibale,Buyanja,UGA.24.3_1,0.810252898,0.809542627,0.77566471,0.784400514,0.786931621,0.817257007,0.843234483,0.867713059,0.863326999,0.854181585,0.846367278,0.837655319,0.828968672,0.834480851,0.839509978,0.827811959,0.838624138,0.846435657,0.858115847,0.868177256,0.862326559,0.851609978,0.819468232
Uganda,Kiboga,Kiboga,UGA.25.1_1,0.763528699,0.725797117,0.704332599,0.727804239,0.720532259,0.76944061,0.8088312,0.837713607,0.841514116,0.824812887,0.803169987,0.786804748,0.779205765,0.785497414,0.779794574,0.787634252,0.802206698,0.807139805,0.816884273,0.827331581,0.830138533,0.819027469,0.794932175
Uganda,Kisoro,Kisoro,UGA.26.1_1,0.80592615,0.780546852,0.763326634,0.763691525,0.769445884,0.805169855,0.830862349,0.840755932,0.837504479,0.815322639,0.78082385,0.762324939,0.724336562,0.717871065,0.713730024,0.727709685,0.743817918,0.767953027,0.808610169,0.829631719,0.836956901,0.832349274,0.824437288
